(13E)-11alpha-Hydroxy-9,15-dioxoprost-13-enoate		C20H32O5	LMFA03010146	C04654	CHEBI:15548	5280710		VXPBDCBTMSKCKZ-XQHNHVHJSA-N	InChI=1S/C20H32O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h12-13,16-17,19,23H,2-11,14H2,1H3,(H,24,25)/b13-12+/t16-,17-,19-/m1/s1		MAM00013
13E-Tetranor-16-carboxy-LTE4		C19H27NO7S	LMFA03020051			53481472		MAFGRSDWXFSHMK-SRKAIYCDSA-N	InChI=1S/C19H27NO7S/c20-14(19(26)27)13-28-16(15(21)9-8-12-18(24)25)10-6-4-2-1-3-5-7-11-17(22)23/h1-7,10,14-16,21H,8-9,11-13,20H2,(H,22,23)(H,24,25)(H,26,27)/b3-1-,4-2+,7-5+,10-6+/t14-,15+,16-/m1/s1		MAM00014
13E-Tetranor-16-oxo-16-CoA-LTE4		C40H61N8O22P3S2				134159827		FSCROZZUFXOEMF-VAHVAKSWSA-N	InChI=1S/C40H61N8O22P3S2/c1-40(2,21-67-73(64,65)70-72(62,63)66-19-26-33(69-71(59,60)61)32(54)38(68-26)48-23-47-31-35(42)45-22-46-36(31)48)34(55)37(56)44-16-15-28(50)43-17-18-74-30(53)14-9-7-5-3-4-6-8-12-27(75-20-24(41)39(57)58)25(49)11-10-13-29(51)52/h3-9,12,22-27,32-34,38,49,54-55H,10-11,13-21,41H2,1-2H3,(H,43,50)(H,44,56)(H,51,52)(H,57,58)(H,62,63)(H,64,65)(H2,42,45,46)(H2,59,60,61)/b5-3+,6-4+,9-7+,12-8+		MAM00015
(13Z)-Docosenoyl-CoA		C43H76N7O17P3S	LMFA07050318	C16531	CHEBI:74106	71448925		OWGHRDKRIGXBJM-SPZFTOIUSA-N	InChI=1S/C43H76N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-34(52)71-27-26-45-33(51)24-25-46-41(55)38(54)43(2,3)29-64-70(61,62)67-69(59,60)63-28-32-37(66-68(56,57)58)36(53)42(65-32)50-31-49-35-39(44)47-30-48-40(35)50/h11-12,30-32,36-38,42,53-54H,4-10,13-29H2,1-3H3,(H,45,51)(H,46,55)(H,59,60)(H,61,62)(H2,44,47,48)(H2,56,57,58)/b12-11-/t32-,36-,37-,38+,42-/m1/s1		MAM00016
13Z-eicosenoic acid		C20H38O2	LMFA01030367	C21946	CHEBI:134479	5312518		URXZXNYJPAJJOQ-FPLPWBNLSA-N	InChI=1S/C20H38O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h7-8H,2-6,9-19H2,1H3,(H,21,22)/b8-7-		MAM00017
(13Z)-eicosenoyl-CoA		C41H72N7O17P3S		C21947	CHEBI:76910	72551560		UZVWVONIQVFUPF-VNNCJAHTSA-N	InChI=1S/C41H72N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-32(50)69-25-24-43-31(49)22-23-44-39(53)36(52)41(2,3)27-62-68(59,60)65-67(57,58)61-26-30-35(64-66(54,55)56)34(51)40(63-30)48-29-47-33-37(42)45-28-46-38(33)48/h9-10,28-30,34-36,40,51-52H,4-8,11-27H2,1-3H3,(H,43,49)(H,44,53)(H,57,58)(H,59,60)(H2,42,45,46)(H2,54,55,56)/b10-9-/t30-,34-,35-,36+,40-/m1/s1		MAM00018
(13Z)-octadecenoic acid		C18H34O2	LMFA01030290		CHEBI:82617	5312441		BDLLSHRIFPDGQB-WAYWQWQTSA-N	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h5-6H,2-4,7-17H2,1H3,(H,19,20)/b6-5-		MAM00019
(13Z,16Z)-docosadienoic acid		C22H40O2	LMFA01030405		CHEBI:75117	5312554		HVGRZDASOHMCSK-HZJYTTRNSA-N	InChI=1S/C22H40O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h6-7,9-10H,2-5,8,11-21H2,1H3,(H,23,24)/b7-6-,10-9-		MAM00021
(13Z,16Z)-docosadienoylcarnitine		C29H53NO4	LMFA07070012		CHEBI:73120	71464511		LDIMXAXYWUCEAM-UTJQPWESSA-N	InChI=1S/C29H53NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-29(33)34-27(25-28(31)32)26-30(2,3)4/h9-10,12-13,27H,5-8,11,14-26H2,1-4H3/b10-9-,13-12-		MAM00022
(13Z,16Z)-Docosadienoyl-CoA		C43H74N7O17P3S				71448927		ZLXWEKYVHIYDIY-HCUKIJCOSA-N	InChI=1S/C43H74N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-34(52)71-27-26-45-33(51)24-25-46-41(55)38(54)43(2,3)29-64-70(61,62)67-69(59,60)63-28-32-37(66-68(56,57)58)36(53)42(65-32)50-31-49-35-39(44)47-30-48-40(35)50/h8-9,11-12,30-32,36-38,42,53-54H,4-7,10,13-29H2,1-3H3,(H,45,51)(H,46,55)(H,59,60)(H,61,62)(H2,44,47,48)(H2,56,57,58)/b9-8-,12-11-/t32-,36-,37-,38+,42-/m1/s1		MAM00023
(15Z)-Tetracosenoyl-CoA		C45H80N7O17P3S	LMFA07050098		CHEBI:74142	71448926		QHZAQVTVYPHLKK-YVBAAGQKSA-N	InChI=1S/C45H80N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-36(54)73-29-28-47-35(53)26-27-48-43(57)40(56)45(2,3)31-66-72(63,64)69-71(61,62)65-30-34-39(68-70(58,59)60)38(55)44(67-34)52-33-51-37-41(46)49-32-50-42(37)52/h11-12,32-34,38-40,44,55-56H,4-10,13-31H2,1-3H3,(H,47,53)(H,48,57)(H,61,62)(H,63,64)(H2,46,49,50)(H2,58,59,60)/b12-11-/t34-,38-,39-,40+,44-/m1/s1		MAM00025
18E-20-oxo-20-CoA-LTB4		C41H62N7O21P3S				134159834		PBPMTFAECBJRFW-FBEBOTSYSA-N	InChI=1S/C41H62N7O21P3S/c1-41(2,24-66-72(63,64)69-71(61,62)65-23-29-35(68-70(58,59)60)34(55)40(67-29)48-26-47-33-37(42)45-25-46-38(33)48)36(56)39(57)44-20-19-30(51)43-21-22-73-32(54)18-11-5-3-4-8-13-27(49)14-9-6-7-10-15-28(50)16-12-17-31(52)53/h4,6-11,14-15,18,25-29,34-36,40,49-50,55-56H,3,5,12-13,16-17,19-24H2,1-2H3,(H,43,51)(H,44,57)(H,52,53)(H,61,62)(H,63,64)(H2,42,45,46)(H2,58,59,60)/b7-6+,8-4+,14-9+,15-10+,18-11+		MAM00026
18E-20-Oxo-20-CoA-LTE4		C44H67N8O22P3S2				134159835		KBFUWUDFICVJDA-OTCDQQLQSA-N	InChI=1S/C44H67N8O22P3S2/c1-44(2,25-71-77(68,69)74-76(66,67)70-23-30-37(73-75(63,64)65)36(58)42(72-30)52-27-51-35-39(46)49-26-50-40(35)52)38(59)41(60)48-20-19-32(54)47-21-22-78-34(57)18-13-11-9-7-5-3-4-6-8-10-12-16-31(79-24-28(45)43(61)62)29(53)15-14-17-33(55)56/h4-8,10,12-13,16,18,26-31,36-38,42,53,58-59H,3,9,11,14-15,17,19-25,45H2,1-2H3,(H,47,54)(H,48,60)(H,55,56)(H,61,62)(H,66,67)(H,68,69)(H2,46,49,50)(H2,63,64,65)/b6-4+,7-5+,10-8+,16-12+,18-13+		MAM00027
18(R)-HEPE		C20H30O3	LMFA03070025	C18177	CHEBI:81563	16061126		LRWYBGFSVUBWMO-UAAZXLHOSA-N	InChI=1S/C20H30O3/c1-2-19(21)17-15-13-11-9-7-5-3-4-6-8-10-12-14-16-18-20(22)23/h4-7,10-13,15,17,19,21H,2-3,8-9,14,16,18H2,1H3,(H,22,23)/b6-4-,7-5-,12-10-,13-11-,17-15+/t19-/m1/s1		MAM00028
18R-hydroxy-5Z,8Z,11Z,14Z,16E-eicosapentaenoic acid		C20H30O3	LMFA03070025	C18177	CHEBI:81563	16061126		LRWYBGFSVUBWMO-UAAZXLHOSA-N	InChI=1S/C20H30O3/c1-2-19(21)17-15-13-11-9-7-5-3-4-6-8-10-12-14-16-18-20(22)23/h4-7,10-13,15,17,19,21H,2-3,8-9,14,16,18H2,1H3,(H,22,23)/b6-4-,7-5-,12-10-,13-11-,17-15+/t19-/m1/s1		MAM00029
(1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-Tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol		C20H18O3		C19559	CHEBI:82558	174597		SZIWZGXOWBSPTO-ZGXWSNOMSA-N	InChI=1S/C20H18O3/c1-9-11-5-3-4-6-12(11)10(2)15-13(9)7-8-14-16(15)19-20(23-19)18(22)17(14)21/h3-8,17-22H,1-2H3/t17-,18+,19-,20+/m0/s1		MAM00030
(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene		C20H25N3O7S			CHEBI:33995	11954044		HBBDHJOSZGOTBV-OIPACUDHSA-N	InChI=1S/C20H25N3O7S/c21-13(20(29)30)6-8-16(24)23-14(19(28)22-9-17(25)26)10-31-15-7-5-11-3-1-2-4-12(11)18(15)27/h1-5,7,13-15,18,27H,6,8-10,21H2,(H,22,28)(H,23,24)(H,25,26)(H,29,30)/t13-,14-,15+,18+/m0/s1		MAM00031
(1R,2S)-Naphthalene 1,2-oxide		C10H8O			CHEBI:33998	155957		XQIJIALOJPIKGX-VHSXEESVSA-N	InChI=1S/C10H8O/c1-2-4-8-7(3-1)5-6-9-10(8)11-9/h1-6,9-10H/t9-,10+/m0/s1		MAM00032
(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene		C20H25N3O7S			CHEBI:34000	11954045		HBBDHJOSZGOTBV-XSWJXKHESA-N	InChI=1S/C20H25N3O7S/c21-13(20(29)30)6-8-16(24)23-14(19(28)22-9-17(25)26)10-31-15-7-5-11-3-1-2-4-12(11)18(15)27/h1-5,7,13-15,18,27H,6,8-10,21H2,(H,22,28)(H,23,24)(H,25,26)(H,29,30)/t13-,14-,15-,18-/m0/s1		MAM00033
(1S,2R)-Naphthalene 1,2-oxide		C10H8O			CHEBI:34001	11094749		XQIJIALOJPIKGX-ZJUUUORDSA-N	InChI=1S/C10H8O/c1-2-4-8-7(3-1)5-6-9-10(8)11-9/h1-6,9-10H/t9-,10+/m1/s1		MAM00034
(24R)-24,25-dihydroxycalciol		C27H44O3	LMST03020273	C07712	CHEBI:28818CHEBI:108603	5283748		FCKJYANJHNLEEP-XRWYNYHCSA-N	InChI=1S/C27H44O3/c1-18-8-12-22(28)17-21(18)11-10-20-7-6-16-27(5)23(13-14-24(20)27)19(2)9-15-25(29)26(3,4)30/h10-11,19,22-25,28-30H,1,6-9,12-17H2,2-5H3/b20-10+,21-11-/t19-,22+,23-,24+,25-,27-/m1/s1		MAM00035
(24R,25R)3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl-CoA		C48H80N7O21P3S	LMFA07050103		CHEBI:52050	44263831		PXHZOQNODUPJKC-MTLGCJAASA-N	InChI=1S/C48H80N7O21P3S/c1-24(28-8-9-29-36-30(19-34(59)48(28,29)6)47(5)13-11-27(56)17-26(47)18-32(36)58)7-10-31(57)25(2)45(64)80-16-15-50-35(60)12-14-51-43(63)40(62)46(3,4)21-73-79(70,71)76-78(68,69)72-20-33-39(75-77(65,66)67)38(61)44(74-33)55-23-54-37-41(49)52-22-53-42(37)55/h22-34,36,38-40,44,56-59,61-62H,7-21H2,1-6H3,(H,50,60)(H,51,63)(H,68,69)(H,70,71)(H2,49,52,53)(H2,65,66,67)/t24-,25-,26+,27-,28-,29+,30+,31-,32-,33-,34+,36+,38-,39-,40+,44-,47+,48-/m1/s1		MAM00036
(2E)-Decenoyl-CoA		C31H52N7O17P3S	LMFA07050391	C05275	CHEBI:10723	24883423		MGNBGCRQQFMNBM-YJHHLLFWSA-N	InChI=1S/C31H52N7O17P3S/c1-4-5-6-7-8-9-10-11-22(40)59-15-14-33-21(39)12-13-34-29(43)26(42)31(2,3)17-52-58(49,50)55-57(47,48)51-16-20-25(54-56(44,45)46)24(41)30(53-20)38-19-37-23-27(32)35-18-36-28(23)38/h10-11,18-20,24-26,30,41-42H,4-9,12-17H2,1-3H3,(H,33,39)(H,34,43)(H,47,48)(H,49,50)(H2,32,35,36)(H2,44,45,46)/b11-10+/t20-,24-,25-,26+,30-/m1/s1		MAM00039
(2E)-docosenoyl-CoA		C43H72N7O17P3S-4			CHEBI:74692	71627306		KRTIFNFQCJTGMV-DYAVHEMFSA-J	InChI=1S/C43H76N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-34(52)71-27-26-45-33(51)24-25-46-41(55)38(54)43(2,3)29-64-70(61,62)67-69(59,60)63-28-32-37(66-68(56,57)58)36(53)42(65-32)50-31-49-35-39(44)47-30-48-40(35)50/h22-23,30-32,36-38,42,53-54H,4-21,24-29H2,1-3H3,(H,45,51)(H,46,55)(H,59,60)(H,61,62)(H2,44,47,48)(H2,56,57,58)/p-4/b23-22+/t32-,36-,37-,38+,42-/m1/s1		MAM00040
(2E)-Dodecenoyl-CoA		C33H56N7O17P3S	LMFA07050378			5280578		IRFYVBULXZMEDE-XCFIPPSPSA-N	InChI=1S/C33H56N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-24(42)61-17-16-35-23(41)14-15-36-31(45)28(44)33(2,3)19-54-60(51,52)57-59(49,50)53-18-22-27(56-58(46,47)48)26(43)32(55-22)40-21-39-25-29(34)37-20-38-30(25)40/h12-13,20-22,26-28,32,43-44H,4-11,14-19H2,1-3H3,(H,35,41)(H,36,45)(H,49,50)(H,51,52)(H2,34,37,38)(H2,46,47,48)/b13-12+/t22-,26-,27-,28?,32-/m1/s1		MAM00042
(2E)-eicosenoyl-CoA		C41H68N7O17P3S-4			CHEBI:74691	71627315		ROOFWBIMBMJYGA-DSAUMYHJSA-J	InChI=1S/C41H72N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-32(50)69-25-24-43-31(49)22-23-44-39(53)36(52)41(2,3)27-62-68(59,60)65-67(57,58)61-26-30-35(64-66(54,55)56)34(51)40(63-30)48-29-47-33-37(42)45-28-46-38(33)48/h20-21,28-30,34-36,40,51-52H,4-19,22-27H2,1-3H3,(H,43,49)(H,44,53)(H,57,58)(H,59,60)(H2,42,45,46)(H2,54,55,56)/p-4/b21-20+/t30-,34-,35-,36+,40-/m1/s1		MAM00043
(2E)-heptenoyl-CoA		C28H42N7O17P3S-4			CHEBI:166980	155289482		PWHBHJPLLWGXPL-YSSUZGETSA-J	InChI=1S/C28H46N7O17P3S/c1-4-5-6-7-8-19(37)56-12-11-30-18(36)9-10-31-26(40)23(39)28(2,3)14-49-55(46,47)52-54(44,45)48-13-17-22(51-53(41,42)43)21(38)27(50-17)35-16-34-20-24(29)32-15-33-25(20)35/h7-8,15-17,21-23,27,38-39H,4-6,9-14H2,1-3H3,(H,30,36)(H,31,40)(H,44,45)(H,46,47)(H2,29,32,33)(H2,41,42,43)/p-4/b8-7+/t17-,21-,22-,23+,27-/m1/s1		MAM00048
(2E)-hexacosenoyl-CoA		C47H80N7O17P3S-4			CHEBI:74281	71581195		GGUUXBBWTGIIGE-KESUDTCVSA-J	InChI=1S/C47H84N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-38(56)75-31-30-49-37(55)28-29-50-45(59)42(58)47(2,3)33-68-74(65,66)71-73(63,64)67-32-36-41(70-72(60,61)62)40(57)46(69-36)54-35-53-39-43(48)51-34-52-44(39)54/h26-27,34-36,40-42,46,57-58H,4-25,28-33H2,1-3H3,(H,49,55)(H,50,59)(H,63,64)(H,65,66)(H2,48,51,52)(H2,60,61,62)/p-4/b27-26+/t36-,40-,41-,42+,46-/m1/s1		MAM00049
(2E)-Hexadecenoyl-CoA		C37H64N7O17P3S				5280766		JUPAQFRKPHPXLD-OBWMFSMUSA-N	InChI=1S/C37H64N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-28(46)65-21-20-39-27(45)18-19-40-35(49)32(48)37(2,3)23-58-64(55,56)61-63(53,54)57-22-26-31(60-62(50,51)52)30(47)36(59-26)44-25-43-29-33(38)41-24-42-34(29)44/h16-17,24-26,30-32,36,47-48H,4-15,18-23H2,1-3H3,(H,39,45)(H,40,49)(H,53,54)(H,55,56)(H2,38,41,42)(H2,50,51,52)/b17-16+/t26-,30-,31-,32?,36-/m1/s1		MAM00051
(2E)-Hexenoyl-CoA		C27H40N7O17P3S-4			CHEBI:62077	52921640		OINXHIBNZUUIMR-IXUYQXAASA-J	InChI=1S/C27H44N7O17P3S/c1-4-5-6-7-18(36)55-11-10-29-17(35)8-9-30-25(39)22(38)27(2,3)13-48-54(45,46)51-53(43,44)47-12-16-21(50-52(40,41)42)20(37)26(49-16)34-15-33-19-23(28)31-14-32-24(19)34/h6-7,14-16,20-22,26,37-38H,4-5,8-13H2,1-3H3,(H,29,35)(H,30,39)(H,43,44)(H,45,46)(H2,28,31,32)(H2,40,41,42)/p-4/b7-6+/t16-,20-,21-,22+,26-/m1/s1		MAM00053
(2E)-nonenoyl-CoA		C30H46N7O17P3S-4			CHEBI:76292	72193739		HBLOTZDYPZAZLE-OWQWVSLFSA-J	InChI=1S/C30H50N7O17P3S/c1-4-5-6-7-8-9-10-21(39)58-14-13-32-20(38)11-12-33-28(42)25(41)30(2,3)16-51-57(48,49)54-56(46,47)50-15-19-24(53-55(43,44)45)23(40)29(52-19)37-18-36-22-26(31)34-17-35-27(22)37/h9-10,17-19,23-25,29,40-41H,4-8,11-16H2,1-3H3,(H,32,38)(H,33,42)(H,46,47)(H,48,49)(H2,31,34,35)(H2,43,44,45)/p-4/b10-9+/t19-,23-,24-,25+,29-/m1/s1		MAM00056
(2E)-Octadecenoyl-CoA		C39H68N7O17P3S	LMFA07050385		CHEBI:50570	24906330		NBCCUIHOHUKBMK-ZDDAFBBHSA-N	InChI=1S/C39H68N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-30(48)67-23-22-41-29(47)20-21-42-37(51)34(50)39(2,3)25-60-66(57,58)63-65(55,56)59-24-28-33(62-64(52,53)54)32(49)38(61-28)46-27-45-31-35(40)43-26-44-36(31)46/h18-19,26-28,32-34,38,49-50H,4-17,20-25H2,1-3H3,(H,41,47)(H,42,51)(H,55,56)(H,57,58)(H2,40,43,44)(H2,52,53,54)/b19-18+/t28-,32-,33-,34+,38-/m1/s1		MAM00057
(2E)-Octenoyl-CoA		C29H48N7O17P3S	LMFA07050394	C05276	CHEBI:27537	11966175		CPSDNAXXKWVYIY-NTLMCJQISA-N	InChI=1S/C29H48N7O17P3S/c1-4-5-6-7-8-9-20(38)57-13-12-31-19(37)10-11-32-27(41)24(40)29(2,3)15-50-56(47,48)53-55(45,46)49-14-18-23(52-54(42,43)44)22(39)28(51-18)36-17-35-21-25(30)33-16-34-26(21)36/h8-9,16-18,22-24,28,39-40H,4-7,10-15H2,1-3H3,(H,31,37)(H,32,41)(H,45,46)(H,47,48)(H2,30,33,34)(H2,42,43,44)/b9-8+/t18-,22-,23-,24+,28-/m1/s1		MAM00059
(2E)-pentadecenoyl-CoA		C36H58N7O17P3S-4			CHEBI:77545	86289262		BUFWYEICGKLDLP-OUZMRWKYSA-J	InChI=1S/C36H62N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-27(45)64-20-19-38-26(44)17-18-39-34(48)31(47)36(2,3)22-57-63(54,55)60-62(52,53)56-21-25-30(59-61(49,50)51)29(46)35(58-25)43-24-42-28-32(37)40-23-41-33(28)43/h15-16,23-25,29-31,35,46-47H,4-14,17-22H2,1-3H3,(H,38,44)(H,39,48)(H,52,53)(H,54,55)(H2,37,40,41)(H2,49,50,51)/p-4/b16-15+/t25-,29-,30-,31+,35-/m1/s1		MAM00061
(2E)-pentenoyl-CoA		C26H42N7O17P3S	LMFA07050361	C02451	CHEBI:27962CHEBI:86441	11966167		GJSFKOVNQYGUGN-JQVZGLFNSA-N	InChI=1S/C26H42N7O17P3S/c1-4-5-6-17(35)54-10-9-28-16(34)7-8-29-24(38)21(37)26(2,3)12-47-53(44,45)50-52(42,43)46-11-15-20(49-51(39,40)41)19(36)25(48-15)33-14-32-18-22(27)30-13-31-23(18)33/h5-6,13-15,19-21,25,36-37H,4,7-12H2,1-3H3,(H,28,34)(H,29,38)(H,42,43)(H,44,45)(H2,27,30,31)(H2,39,40,41)/b6-5+/t15-,19-,20-,21+,25-/m1/s1		MAM00063
(2E)-tetracosenoyl-CoA		C45H76N7O17P3S-4			CHEBI:74693	71627272		UVJKZCSQLMWPMV-LQJAWXTISA-J	InChI=1S/C45H80N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-36(54)73-29-28-47-35(53)26-27-48-43(57)40(56)45(2,3)31-66-72(63,64)69-71(61,62)65-30-34-39(68-70(58,59)60)38(55)44(67-34)52-33-51-37-41(46)49-32-50-42(37)52/h24-25,32-34,38-40,44,55-56H,4-23,26-31H2,1-3H3,(H,47,53)(H,48,57)(H,61,62)(H,63,64)(H2,46,49,50)(H2,58,59,60)/p-4/b25-24+/t34-,38-,39-,40+,44-/m1/s1		MAM00064
(2E)-Tetradecenoyl-CoA		C35H60N7O17P3S	LMFA07050396	C05273	CHEBI:27721	11966172		MBCVYCOKMMMWLX-YYMFEJJQSA-N	InChI=1S/C35H60N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-26(44)63-19-18-37-25(43)16-17-38-33(47)30(46)35(2,3)21-56-62(53,54)59-61(51,52)55-20-24-29(58-60(48,49)50)28(45)34(57-24)42-23-41-27-31(36)39-22-40-32(27)42/h14-15,22-24,28-30,34,45-46H,4-13,16-21H2,1-3H3,(H,37,43)(H,38,47)(H,51,52)(H,53,54)(H2,36,39,40)(H2,48,49,50)/b15-14+/t24-,28-,29-,30+,34-/m1/s1		MAM00066
